title,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9
B751025206PH04PHOT68_salon_13_12_126,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_12_127,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_13_12_128,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_12_129,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_12_130,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_12_131,1.1. Photographie,2.5 Animal,,,,,,,
B751025206PH04PHOT68_salon_13_12_132,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_12_133,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_12_134,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_12_135,1.5. Autre,,,,,,,,
B751025206PH04PHOT68_salon_13_12_136,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_13_14_001,1.1. Photographie,2.1. Architecture,4. Inscription,4.3 Grec,,,,,
B751025206PH04PHOT68_salon_13_14_002,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_003,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_004,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_005,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_006,1.1. Photographie,2.3 Personne,2.3.2 Scène de vie,,,,,,
B751025206PH04PHOT68_salon_13_14_007,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_008,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_009,1.1. Photographie,2.1. Architecture,4. Inscription,4.3 Grec,,,,,
B751025206PH04PHOT68_salon_13_14_010,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,4. Inscription,,,,,
B751025206PH04PHOT68_salon_13_14_011,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,,,,,,
B751025206PH04PHOT68_salon_13_14_012,1.1. Photographie,2.3 Personne,2.3.2 Scène de vie,2.4 Paysage,,,,,
B751025206PH04PHOT68_salon_13_14_013,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,,,,,,
B751025206PH04PHOT68_salon_13_14_014,1.1. Photographie,2.1.3 Autre forme de construction,2.1.3.2. Bateau,,,,,,
B751025206PH04PHOT68_salon_13_14_015,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_016,1.1. Photographie,2.1. Architecture,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,4. Inscription,4.3 Grec,,,
B751025206PH04PHOT68_salon_13_14_017,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_13_14_018,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_019,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_020,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_021,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_022,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,4. Inscription,4.3 Grec,,,
B751025206PH04PHOT68_salon_13_14_023,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,,,,,,
B751025206PH04PHOT68_salon_13_14_024,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_025,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,4. Inscription,,,,
B751025206PH04PHOT68_salon_13_14_026,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_027,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_028,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_029,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_13_14_030,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,,
B751025206PH04PHOT68_salon_13_14_031,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_032,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,,,,,,
B751025206PH04PHOT68_salon_13_14_033,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_14_034,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,2.3 Personne,,,,,
B751025206PH04PHOT68_salon_13_3_001,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.3 Personne,2.3.1 Portrait,2.5 Animal,,
B751025206PH04PHOT68_salon_13_3_002,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.4 Paysage,,,,,
B751025206PH04PHOT68_salon_13_3_003,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_3_004,1.1. Photographie,2.4 Paysage,2.5 Animal,,,,,,
B751025206PH04PHOT68_salon_13_3_005,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_3_006,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_3_007,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_3_008,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_13_3_009,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_3_010,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_13_3_011,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_3_012,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_3_013,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_3_014,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_3_015,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.6 Portail,,,,
B751025206PH04PHOT68_salon_13_3_016,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_13_3_017,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_13_3_018,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_3_019,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_3_020,1.1. Photographie,2.1. Architecture,2.1.5 Décor sculpté,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_13_3_021,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_3_022,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_13_3_023,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_3_024,1.1. Photographie,2.1. Architecture,2.1.2.2 Khatchkar,2.1.5 Décor sculpté,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_salon_13_3_025,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_3_026,"1.3 Autre document reproduit (gravure, dessin, etc)",3.1 Décor figuratif,,,,,,,
B751025206PH04PHOT68_salon_13_3_027,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_salon_13_3_028,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_3_029,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_13_3_030,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_13_3_031,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.4.4 Fenêtre,2.1.5 Décor sculpté,3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_13_6_001,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_002,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_003,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_004,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_005,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_006,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_007,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_008,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_009,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_010,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_011,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_012,1.1. Photographie,2.2.1 Manuscrit,3.2 Décor ornemental et à croix,,,,,,
B751025206PH04PHOT68_salon_13_6_013,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_014,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_salon_13_6_015,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_salon_13_6_016,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_017,1.1. Photographie,2.2.1 Manuscrit,3.2 Décor ornemental et à croix,,,,,,
B751025206PH04PHOT68_salon_13_6_018,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_019,"1.3 Autre document reproduit (gravure, dessin, etc)",2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_020,1.1. Photographie,2.2.1 Manuscrit,3.2 Décor ornemental et à croix,3.3. Décor animalier,,,,,
B751025206PH04PHOT68_salon_13_6_021,1.1. Photographie,2.2.1 Manuscrit,3.2 Décor ornemental et à croix,3.3. Décor animalier,,,,,
B751025206PH04PHOT68_salon_13_6_022,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_023,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,3.3. Décor animalier,,,,,
B751025206PH04PHOT68_salon_13_6_024,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_025,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_026,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_salon_13_6_027,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_028,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_salon_13_6_029,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_13_6_030,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_salon_13_6_031,1.1. Photographie,2.2.1 Manuscrit,3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_salon_14_15_001,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_15_002,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_15_003,1.1. Photographie,2.3 Personne,2.3.2 Scène de vie,2.3.3 Pratique religieuse et rituel,,,,,
B751025206PH04PHOT68_salon_14_15_004,1.1. Photographie,2.3 Personne,2.3.2 Scène de vie,2.3.3 Pratique religieuse et rituel,,,,,
B751025206PH04PHOT68_salon_14_15_005,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.3 Personne,2.3.2 Scène de vie,2.3.3 Pratique religieuse et rituel,,,
B751025206PH04PHOT68_salon_14_15_006,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.3.3 Pratique religieuse et rituel,,,,,
B751025206PH04PHOT68_salon_14_15_007,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.3 Personne,2.3.2 Scène de vie,2.3.3 Pratique religieuse et rituel,2.5 Animal,
B751025206PH04PHOT68_salon_14_15_008,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_15_009,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,,,,,,
B751025206PH04PHOT68_salon_14_15_010,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_15_011,"1.3 Autre document reproduit (gravure, dessin, etc)",2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_15_012,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_salon_14_15_013,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_15_014,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_15_015,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_15_016,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_15_017,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_15_018,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_15_019,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_15_020,1.2 Reproduction de plan architectural,1.5. Autre,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_14_15_021,1.5. Autre,,,,,,,,
B751025206PH04PHOT68_salon_14_16_001,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_002,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_003,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_004,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_005,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_006,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_007,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_16_008,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_009,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_010,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_011,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.6 Décor peint,,,,
B751025206PH04PHOT68_salon_14_16_012,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_013,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_014,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.6 Décor peint,,,,
B751025206PH04PHOT68_salon_14_16_015,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_016,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_017,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_018,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_019,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_020,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_021,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_022,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_023,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_14_16_024,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_025,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_026,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_027,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_028,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_029,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_030,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_031,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_16_032,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_14_16_033,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_17_001,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_17_002,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_17_003,1.1. Photographie,2.1.6 Décor peint,2.2. Objet,2.2.2 Icône,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",,,,
B751025206PH04PHOT68_salon_14_17_004,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_17_005,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_17_006,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,
B751025206PH04PHOT68_salon_14_17_007,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,
B751025206PH04PHOT68_salon_14_17_008,1.1. Photographie,2.1.1.1 Eglise,2.1.6 Décor peint,2.2. Objet,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_14_17_009,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_17_010,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_17_011,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_17_012,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_17_013,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,
B751025206PH04PHOT68_salon_14_17_014,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_17_015,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_17_016,1.1. Photographie,2.1. Architecture,2.4 Paysage,,,,,,
B751025206PH04PHOT68_salon_14_17_017,1.1. Photographie,2.1. Architecture,2.2. Objet,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",,,,,
B751025206PH04PHOT68_salon_14_17_018,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_17_019,1.1. Photographie,2.1. Architecture,2.4 Paysage,,,,,,
B751025206PH04PHOT68_salon_14_17_020,1.1. Photographie,2.1.1.7 Maison et autre bâtiment vernaculaire,2.3 Personne,2.3.1 Portrait,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_17_021,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_17_022,1.1. Photographie,2.1. Architecture,,,,,,,
B751025206PH04PHOT68_salon_14_17_023,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_17_024,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_17_025,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
