title,image_url,clustering_id,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9
B751025206PH04PHOT68_bureauJMT_02_1_14_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000004.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.4 Fenêtre,,,,
B751025206PH04PHOT68_bureauJMT_02_1_14_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000005.tif/full/full/0/default.jpg,,1.1. Photographie,2.1.2.2 Khatchkar,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,4. Inscription,4.1 Arménien,,,
B751025206PH04PHOT68_bureauJMT_02_1_14_006,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000006.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_14_007,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000007.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_14_008,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000008.tif/full/full/0/default.jpg,,"1.3 Autre document reproduit (gravure, dessin, etc)",2.1.2.2 Khatchkar,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,4. Inscription,4.1 Arménien,,,
B751025206PH04PHOT68_bureauJMT_02_1_14_009,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000009.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_14_010,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000010.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_14_011,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000011.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_1_14_012,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000012.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2 Monument mineur et pierres tombales,2.1.2.3 Monument à colonne ou à stèle quadrilatérale,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_14_013,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000013.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2 Monument mineur et pierres tombales,2.1.2.3 Monument à colonne ou à stèle quadrilatérale,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_14_014,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000014.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.4 Paysage,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_14_015,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000015.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2 Monument mineur et pierres tombales,2.1.2.3 Monument à colonne ou à stèle quadrilatérale,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_1_14_016,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000016.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_1_14_017,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c5/9b/c8/c8/c59bc8c8-7537-46ca-9c2d-ddebfeec5f4a/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_14_000017.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000001.tif/full/full/0/default.jpg,,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000002.tif/full/full/0/default.jpg,,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000003.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000004.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000005.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_006,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000006.tif/full/full/0/default.jpg,,"1.3 Autre document reproduit (gravure, dessin, etc)",2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_007,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000007.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_008,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000008.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_009,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000009.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_010,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000010.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,4. Inscription,4.1 Arménien,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_011,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000011.tif/full/full/0/default.jpg,,1.2 Reproduction de plan architectural,2.1.1 Edifice,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_012,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000012.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_013,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000013.tif/full/full/0/default.jpg,,1.2 Reproduction de plan architectural,2.1.1 Edifice,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_014,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000014.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_015,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000015.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_016,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000016.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_017,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000017.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_018,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000018.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_019,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000019.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_020,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000020.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.2 Chapiteau,2.1.4bis Elément architectural inséré,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_021,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000021.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_022,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000022.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_023,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000023.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_024,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000024.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_025,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000025.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4 Elément architectural isolé,2.1.4.4 Fenêtre,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_026,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000026.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_027,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000027.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_028,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000028.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_029,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000029.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_030,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000030.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.4 Elément architectural isolé,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_031,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000031.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_032,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000032.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_033,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000033.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_034,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000034.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_035,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000035.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2.2 Khatchkar,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,4. Inscription,4.1 Arménien,,
B751025206PH04PHOT68_bureauJMT_02_1_15_036,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000036.tif/full/full/0/default.jpg,,1.2 Reproduction de plan architectural,2.1.1 Edifice,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_037,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000037.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_038,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000038.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_039,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000039.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_15_040,https://bibliotheque-numerique.inha.fr/i/?IIIF=/27/40/98/ce/274098ce-7a4f-450e-8c13-a84ff78ca036/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_15_000040.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_16_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c0/cf/83/f0/c0cf83f0-8789-4f7d-af9f-8463a001be38/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_16_000001.tif/full/full/0/default.jpg,,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_16_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c0/cf/83/f0/c0cf83f0-8789-4f7d-af9f-8463a001be38/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_16_000002.tif/full/full/0/default.jpg,,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_16_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c0/cf/83/f0/c0cf83f0-8789-4f7d-af9f-8463a001be38/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_16_000003.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_16_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c0/cf/83/f0/c0cf83f0-8789-4f7d-af9f-8463a001be38/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_16_000004.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_16_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c0/cf/83/f0/c0cf83f0-8789-4f7d-af9f-8463a001be38/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_16_000005.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_16_006,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c0/cf/83/f0/c0cf83f0-8789-4f7d-af9f-8463a001be38/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_16_000006.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_16_007,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c0/cf/83/f0/c0cf83f0-8789-4f7d-af9f-8463a001be38/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_16_000007.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_16_008,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c0/cf/83/f0/c0cf83f0-8789-4f7d-af9f-8463a001be38/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_16_000008.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_16_009,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c0/cf/83/f0/c0cf83f0-8789-4f7d-af9f-8463a001be38/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_16_000009.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_16_010,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c0/cf/83/f0/c0cf83f0-8789-4f7d-af9f-8463a001be38/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_16_000010.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_16_011,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c0/cf/83/f0/c0cf83f0-8789-4f7d-af9f-8463a001be38/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_16_000011.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_16_012,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c0/cf/83/f0/c0cf83f0-8789-4f7d-af9f-8463a001be38/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_16_000012.tif/full/full/0/default.jpg,,1.2 Reproduction de plan architectural,2.1.1 Edifice,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_16_013,https://bibliotheque-numerique.inha.fr/i/?IIIF=/c0/cf/83/f0/c0cf83f0-8789-4f7d-af9f-8463a001be38/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_16_000013.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_1_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/5c/b3/5e/ab/5cb35eab-63a0-408b-b2c1-53abb67962a4/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_1_000001.tif/full/full/0/default.jpg,,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_1_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/5c/b3/5e/ab/5cb35eab-63a0-408b-b2c1-53abb67962a4/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_1_000002.tif/full/full/0/default.jpg,,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_1_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/5c/b3/5e/ab/5cb35eab-63a0-408b-b2c1-53abb67962a4/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_1_000003.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2.1 Pierre tombale,2.1.5 Décor sculpté,3.1 Décor figuratif,4. Inscription,4.1 Arménien,,
B751025206PH04PHOT68_bureauJMT_02_1_1_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/5c/b3/5e/ab/5cb35eab-63a0-408b-b2c1-53abb67962a4/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_1_000004.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,
